TrainerID,Name,Surname,BirthDate,Gender,TrainerType,CountryID,FitnessCenterID
1059,Dorrie,Bonifas,2007/06/14,Z,Pomocni,223,828
1060,Anselm,Deftie,1983/06/25,M,Glavni,168,744
1061,Neill,Lassell,2010/11/21,Z,Glavni,680,321
1062,Isadore,Benning,2000/11/24,Z,Glavni,5,787
1063,Salomon,Langstone,1991/06/24,Z,Glavni,636,165
1064,Adena,Blasio,1981/05/08,M,Glavni,979,337
1065,Vaughn,Rubinovitch,1985/12/07,M,Glavni,91,583
1066,Shaine,Beche,1986/06/09,M,Pomocni,735,737
1067,Jaynell,Bramble,2010/05/20,M,Pomocni,344,437
1068,Eddy,Bloor,1997/02/11,M,Pomocni,625,136
1069,Piper,Shovelton,2004/03/12,M,Pomocni,674,265
1070,Theo,Scone,1983/11/22,Z,Pomocni,36,30
1071,Yelena,Stoaks,2010/11/28,M,Glavni,671,8
1072,Gianni,Mease,2005/03/20,M,Pomocni,503,941
1073,Art,Bromehead,2006/12/13,Z,Glavni,403,431
1074,Jose,Lannin,1997/11/01,Z,Pomocni,653,171
1075,Alley,Holyland,1990/03/04,Z,Pomocni,513,807
1076,Bentlee,Adamkiewicz,2003/08/30,M,Pomocni,804,222
1077,Nanny,Jiracek,1992/11/28,M,Pomocni,141,284
1078,Madelaine,Cherm,2008/01/05,Z,Pomocni,880,125
1079,Wendie,Galbraith,1983/07/29,M,Glavni,866,580
1080,Ranice,Rosenhaupt,1989/06/04,M,Glavni,335,942
1081,Horacio,Clowney,2007/06/01,M,Glavni,249,213
1082,Lauren,Filippo,1981/10/17,M,Glavni,148,366
1083,Krystalle,Faichney,2000/11/17,M,Pomocni,42,582
1084,Worden,Bricham,1988/04/09,M,Glavni,726,157
1085,Aldridge,Maud,2009/09/03,M,Glavni,708,476
1086,Thomas,Spillane,2009/12/19,M,Pomocni,122,675
1087,Dougy,Snape,2002/08/19,Z,Pomocni,769,893
1088,Dougy,Schule,1983/07/09,M,Glavni,556,659
1089,Dorene,Ponter,2006/01/13,Z,Pomocni,520,703
1090,Brian,Kemsley,2001/06/22,M,Glavni,156,778
1091,Gavra,Toon,1998/11/06,M,Glavni,753,52
1092,Erminie,Briston,2004/09/16,Z,Pomocni,548,876
1093,Mary,Amyes,1982/02/22,M,Pomocni,127,798
1094,Nicolina,Van der Daal,2009/08/05,Z,Glavni,631,731
1095,Tim,Noton,2002/09/22,M,Pomocni,103,470
1096,Jeana,Sheraton,1998/08/28,M,Glavni,544,617
1097,Frances,Lagde,2005/06/11,Z,Pomocni,870,653
1098,Rock,Hanniger,1990/11/16,M,Glavni,347,754
1099,Niall,Dearle-Palser,1998/06/17,M,Pomocni,806,683
1100,Darrel,Treadgold,1992/10/19,Z,Glavni,280,183
1101,Langsdon,Delve,2008/02/01,M,Glavni,10,855
1102,Gerty,Blackah,1989/03/27,M,Pomocni,545,928
1103,Antoine,Youde,2007/12/03,M,Glavni,471,902
1104,Jordan,Faber,1987/09/19,Z,Glavni,116,351
1105,Caesar,Partridge,2008/06/12,Z,Pomocni,916,504
1106,Nettie,Yakovich,1987/01/22,Z,Glavni,984,479
1107,Tobiah,Drowsfield,2009/04/01,M,Pomocni,308,499
1108,Rayner,Gillatt,1993/09/08,M,Pomocni,384,878
1109,Lidia,Jacklings,2002/01/03,M,Pomocni,289,468
1110,Tim,Mayou,2008/12/16,Z,Pomocni,791,587
1111,Olly,Tiffin,1989/01/10,Z,Glavni,504,913
1112,Poul,Palethorpe,1983/04/29,M,Pomocni,323,682
1113,Chrysa,Statton,2006/07/26,M,Glavni,646,380
1114,Maje,Scheffel,2010/11/27,Z,Pomocni,166,977
1115,Camille,Tudor,1981/07/04,Z,Glavni,903,987
1116,Rocky,Betteney,2002/01/13,Z,Glavni,659,177
1117,Melicent,MacGow,2008/04/19,Z,Glavni,595,127
1118,Clarice,Herety,2008/12/12,M,Glavni,925,341
1119,Romy,Aplin,1985/03/21,Z,Pomocni,468,672
1120,Margi,Betjes,1995/09/09,Z,Pomocni,799,929
1121,Ainslee,Shuttell,2000/05/04,Z,Pomocni,171,610
1122,Franny,Mix,2006/05/18,M,Pomocni,32,970
1123,Aundrea,Cleevely,2008/05/02,Z,Glavni,685,526
1124,Michele,Stillman,1991/05/04,Z,Pomocni,491,846
1125,Sebastian,Pyle,1986/05/13,M,Glavni,772,590
1126,Olivia,Redgrove,1992/03/05,M,Pomocni,256,956
1127,Almeta,Gley,1981/08/24,M,Glavni,202,147
1128,Dona,Littley,1986/06/25,Z,Glavni,126,229
1129,Valentia,Bramwich,2003/10/03,Z,Glavni,618,989
1130,Frazer,Trevear,1982/09/13,Z,Pomocni,840,168
1131,Montague,Winwright,1998/01/13,Z,Pomocni,630,789
1132,Andonis,Impy,2008/05/10,Z,Glavni,995,920
1133,Gretel,Maase,1989/03/30,Z,Glavni,354,652
1134,Binny,Batey,1990/05/31,M,Pomocni,697,103
1135,Rosabelle,Allicock,1991/05/02,Z,Glavni,896,49
1136,Arlie,Antram,2006/07/04,Z,Pomocni,172,336
1137,Elijah,Caldecourt,1991/03/09,Z,Pomocni,164,879
1138,Filberto,Capewell,2003/05/29,M,Glavni,779,596
1139,Bay,Brighty,2005/08/19,Z,Pomocni,821,1000
1140,Dwain,Nuzzti,1997/07/01,Z,Glavni,641,909
1141,Kurt,Malcolmson,1990/10/24,M,Glavni,522,937
1142,Evangelin,Mattingly,1984/02/05,Z,Pomocni,99,392
1143,Saunders,Lammerich,1992/06/17,M,Pomocni,452,915
1144,Rina,Hay,1995/09/23,M,Glavni,514,83
1145,Miriam,Cardno,2005/03/16,Z,Pomocni,163,375
1146,Jasmin,MacKissack,1997/12/04,M,Pomocni,717,454
1147,Augustine,Fiveash,1985/02/21,M,Glavni,290,53
1148,Josie,Bourthouloume,1999/10/16,M,Pomocni,532,518
1149,Deloria,Monni,1985/02/25,M,Glavni,818,608
1150,Huntlee,Gansbuhler,2008/02/23,Z,Glavni,373,923
1151,Carleen,Fleg,1998/06/20,Z,Pomocni,7,45
1152,Tommy,Haps,2010/09/29,Z,Glavni,112,331
1153,Lettie,Gaul,2006/12/16,Z,Glavni,355,451
1154,Rakel,Forsyth,1994/05/03,Z,Pomocni,492,164
1155,Nickolai,Gini,1984/10/15,M,Glavni,603,158
1156,Dulci,Wards,2006/03/24,Z,Pomocni,46,184
1157,Linnell,Sotworth,2000/06/03,Z,Pomocni,792,788
1158,Wilhelm,O'Caherny,2010/03/25,Z,Pomocni,349,545
1159,Sandie,Studders,1987/03/03,M,Glavni,863,54
1160,Fernando,Bayldon,1982/08/14,M,Pomocni,902,189
1161,Aubrey,Witham,2004/09/13,Z,Pomocni,469,360
1162,Rochella,Coronado,1997/02/25,Z,Pomocni,225,523
1163,Roberto,Lattie,1984/04/29,M,Glavni,670,228
1164,Lonnard,Rowlands,1996/04/15,M,Pomocni,196,561
1165,Helsa,Cranham,1986/08/01,Z,Pomocni,657,741
1166,Joshia,Rizzolo,1984/12/20,Z,Pomocni,655,396
1167,Judd,Pancost,1993/10/17,M,Pomocni,928,777
1168,Mame,Haslock(e),2003/04/18,Z,Pomocni,698,413
1169,Susana,Boyan,1986/01/05,Z,Glavni,900,921
1170,Adelind,Tinham,2005/01/26,M,Pomocni,286,976
1171,Krishna,Cherryman,1996/12/03,Z,Glavni,702,962
1172,Hartwell,Gavan,2000/11/28,Z,Glavni,90,216
1173,Richart,Basezzi,1982/03/12,Z,Glavni,652,343
1174,Kerri,Grant,1992/12/29,M,Pomocni,944,485
1175,Aila,Chittey,2007/04/25,M,Glavni,322,514
1176,Garfield,Catenot,1997/12/27,Z,Glavni,357,588
1177,Mile,Desesquelle,1997/02/25,Z,Glavni,938,223
1178,Arnie,Skilbeck,1982/07/27,M,Glavni,38,118
1179,Jaine,Dagg,1992/08/14,Z,Glavni,632,560
1180,Manolo,Biffen,2002/11/16,M,Glavni,572,368
1181,Astrid,Lenthall,1986/04/21,M,Glavni,585,519
1182,Ali,Densun,1989/06/11,M,Glavni,58,506
1183,Lanie,Gullis,2002/11/10,Z,Glavni,242,569
1184,Farley,Dorin,1983/01/04,M,Pomocni,962,382
1185,Dalenna,Christou,1992/10/06,M,Glavni,369,620
1186,Jo-ann,Blankau,1981/09/24,M,Pomocni,199,655
1187,Standford,Fisher,2006/05/26,M,Pomocni,301,882
1188,Osbourne,Bouller,1992/07/11,Z,Pomocni,268,122
1189,Dorolisa,Kittle,1992/06/09,M,Pomocni,108,410
1190,Aylmar,Eldin,1983/10/08,Z,Pomocni,684,829
1191,Damara,Gillease,1997/08/01,Z,Glavni,165,575
1192,Xaviera,Leonida,2008/02/17,M,Pomocni,644,160
1193,Joyann,McHarry,1998/03/01,M,Glavni,167,710
1194,Teresina,Rosier,1985/11/13,M,Glavni,2,119
1195,Jarvis,Hamel,2003/09/18,Z,Pomocni,738,886
1196,Melly,Stuffins,2004/04/17,Z,Glavni,486,930
1197,Merola,Hearnaman,2000/01/06,Z,Glavni,757,207
1198,Yetta,Bleackley,1983/07/03,Z,Pomocni,210,883
1199,Ruy,Murty,1998/05/25,M,Glavni,573,904
1200,Katy,Spall,1982/04/19,Z,Glavni,776,371
1201,Brynne,Greenmon,1982/09/25,Z,Glavni,216,661
1202,Lyndy,Seckom,2003/10/04,Z,Glavni,300,452
1203,Janka,Glisenan,1999/11/06,Z,Glavni,587,428
1204,Adda,Kyle,1992/10/15,Z,Pomocni,316,355
1205,Etty,Meeks,1989/05/11,M,Glavni,372,279
1206,Jaquelyn,Goodinson,1998/02/01,M,Glavni,82,132
1207,Welsh,Cullin,1982/11/10,M,Pomocni,421,319
1208,Spike,Brauninger,1996/10/28,Z,Glavni,459,716
1209,Wainwright,Burnsides,1993/02/11,Z,Pomocni,454,804
1210,Freida,Chaplyn,2006/08/26,Z,Pomocni,805,292
1211,Lesya,Dominicacci,1998/08/22,M,Pomocni,383,215
1212,Nichole,Fernier,1991/08/11,M,Glavni,847,492
1213,Rudy,Jury,1982/02/13,M,Pomocni,849,694
1214,Berti,Mixhel,1993/09/01,Z,Pomocni,714,848
1215,Jena,Berrill,1986/11/21,Z,Pomocni,768,704
1216,Tate,Coram,2010/01/09,Z,Pomocni,351,616
1217,Mindy,Warton,1997/06/27,M,Glavni,819,648
1218,Emlen,Gergolet,1993/05/27,Z,Pomocni,529,498
1219,Jeralee,Lesley,1987/11/05,M,Pomocni,363,712
1220,Gabriellia,Trouel,1995/03/27,M,Pomocni,914,469
1221,Feliza,Brawn,2004/01/25,Z,Pomocni,155,565
1222,Stacia,Dahlbom,2004/10/01,M,Pomocni,754,614
1223,Joelle,Aisbett,1996/09/05,M,Pomocni,234,733
1224,Gilbertine,Birth,2004/01/16,Z,Pomocni,613,338
1225,Darelle,Bolsover,1981/12/06,M,Pomocni,788,640
1226,Eddy,Butterick,2007/07/31,Z,Glavni,219,808
1227,Tildie,Stickels,1983/01/23,M,Pomocni,706,11
1228,Camey,O'Lagen,1985/12/26,M,Glavni,262,100
1229,Lorena,Daelman,1994/03/30,M,Glavni,833,113
1230,Kelwin,Pasterfield,1991/09/18,M,Glavni,542,340
1231,Kalinda,Bednell,2002/07/20,Z,Glavni,285,36
1232,Jandy,Morales,2002/07/08,Z,Pomocni,654,1
1233,Merwyn,Gail,1992/10/02,M,Glavni,770,947
1234,Gardie,Sprulls,1984/05/23,Z,Glavni,18,217
1235,Madge,Lampke,2008/01/31,M,Glavni,927,863
1236,Amalia,Nolda,1989/07/09,Z,Pomocni,719,687
1237,Bord,Rutley,1995/01/19,M,Glavni,945,722
1238,Giorgi,Arnson,1996/04/04,M,Glavni,499,403
1239,Kendricks,Lackington,1984/10/03,Z,Pomocni,336,129
1240,Welch,Stapylton,1995/09/26,M,Pomocni,448,896
1241,Donny,Alexandre,1981/05/12,Z,Pomocni,626,66
1242,Jorgan,Caulier,1998/03/19,M,Glavni,117,532
1243,Maurits,Rohloff,2001/11/23,M,Glavni,604,952
1244,Jannel,Chimenti,2000/07/15,M,Pomocni,217,106
1245,Alair,Bourget,1997/09/06,M,Pomocni,710,752
1246,Sibyl,Bennedsen,2002/11/14,Z,Pomocni,813,666
1247,Blinnie,Franciottoi,1989/10/28,M,Glavni,907,421
1248,Eustace,Plews,2010/05/02,Z,Glavni,890,522
1249,Georgine,Burnsides,1981/05/07,M,Pomocni,443,232
1250,Kenyon,Chatburn,1985/01/01,Z,Pomocni,433,259
1251,Rudyard,McGrath,1995/10/23,M,Pomocni,852,667
1252,Anette,Curds,1988/08/01,M,Glavni,712,290
1253,Anny,Hackett,1989/04/16,Z,Pomocni,560,186
1254,Pamela,Roumier,1984/07/02,Z,Pomocni,935,462
1255,Charmion,Goudie,1990/03/26,M,Pomocni,775,936
1256,Loni,Czapla,1985/05/07,Z,Glavni,445,43
1257,King,Brazur,1987/09/16,M,Pomocni,394,756
1258,Jill,Meneur,2004/12/28,Z,Glavni,135,297
1259,Alberik,Dassindale,2008/01/10,Z,Pomocni,794,218
1260,Hewet,Barlas,1993/11/17,Z,Pomocni,607,195
1261,Dagny,Muspratt,1987/03/09,M,Glavni,997,826
1262,Molli,Bettenson,1999/10/24,M,Pomocni,365,562
1263,Dari,Scorton,1996/06/06,M,Glavni,105,711
1264,Kaila,Ibotson,2010/12/01,Z,Glavni,956,993
1265,Clarinda,Roycraft,1981/04/08,M,Glavni,200,796
1266,Codee,Dorracott,1986/03/17,M,Glavni,409,568
1267,Drew,Idell,1994/11/28,Z,Pomocni,515,332
1268,Nickolaus,Nollet,1983/08/22,M,Pomocni,460,983
1269,Camella,Cherry,1986/08/22,Z,Pomocni,662,748
1270,Desirae,Ogglebie,1988/10/10,Z,Pomocni,941,996
1271,Audie,Dagg,2002/04/30,M,Glavni,16,553
1272,Nerti,Nurdin,2009/04/09,M,Pomocni,411,760
1273,Dinah,Walicki,1999/08/21,M,Glavni,879,60
1274,Giustina,Veracruysse,1987/03/15,M,Pomocni,975,79
1275,Darn,Catlow,1992/12/22,Z,Glavni,519,73
1276,Louis,Paskerful,2008/06/09,Z,Glavni,137,623
1277,Rene,Lilleycrop,1996/09/01,Z,Pomocni,130,997
1278,Marius,Grose,1992/05/04,M,Pomocni,173,932
1279,Obed,Drinkhill,2006/12/17,Z,Pomocni,713,450
1280,Murvyn,Hofton,1982/02/01,Z,Glavni,146,607
1281,Christal,Jeakins,1991/05/21,M,Pomocni,845,570
1282,Benedicta,Geely,2010/01/06,M,Pomocni,621,939
1283,Kimball,Yann,2007/01/25,Z,Pomocni,224,713
1284,Mariel,Fishenden,2003/04/18,Z,Glavni,502,221
1285,Jimmy,Cottam,1989/12/17,M,Pomocni,294,530
1286,Leisha,Lomansey,1988/05/01,Z,Pomocni,709,296
1287,Hillier,Labdon,2007/10/05,M,Pomocni,169,495
1288,Liz,Brennenstuhl,1992/06/19,M,Glavni,960,329
1289,Billi,Akhurst,1999/04/06,Z,Pomocni,239,323
1290,Irv,Oleszkiewicz,1983/07/30,Z,Glavni,213,142
1291,Melody,Pedracci,2009/06/07,M,Pomocni,835,417
1292,Bondie,Fulk,1990/12/15,Z,Pomocni,15,753
1293,Desiree,Theseira,2000/09/04,Z,Pomocni,208,27
1294,Padriac,Farnsworth,1994/04/09,M,Glavni,559,776
1295,Bryon,Mattessen,2001/11/30,Z,Glavni,236,111
1296,Christin,Figge,1995/09/15,M,Glavni,533,146
1297,Trix,Dows,1996/04/29,M,Glavni,339,314
1298,Kelly,McRoberts,1981/02/15,M,Pomocni,940,925
1299,Bastian,Follacaro,1993/10/29,Z,Pomocni,932,927
1300,Gayel,Meineking,1982/08/02,M,Glavni,449,681
1301,Kelsi,Klima,2005/04/09,M,Glavni,554,423
1302,Frances,Downham,1997/04/25,M,Glavni,797,317
1303,Jimmy,Sparsholt,1981/11/11,M,Glavni,964,482
1304,Melissa,Izakson,1995/09/19,Z,Pomocni,309,320
1305,Darryl,Ingray,1995/05/12,M,Glavni,926,818
1306,Alisa,Cattach,2010/06/15,M,Pomocni,553,384
1307,Gusta,Morfell,2006/06/11,Z,Pomocni,549,891
1308,Nobie,Giorgietto,2007/02/24,Z,Pomocni,737,334
1309,Lotte,Retter,1989/07/02,Z,Pomocni,485,622
1310,Joella,Branchet,1988/03/27,M,Pomocni,574,330
1311,Agneta,Steaning,1988/02/21,M,Pomocni,143,264
1312,Di,Petras,2005/07/02,M,Glavni,102,986
1313,Tamera,Scarbarrow,1996/06/27,Z,Glavni,951,298
1314,Rudy,MacRinn,1985/07/03,M,Pomocni,823,592
1315,Tripp,Gobourn,1987/10/27,M,Glavni,244,287
1316,Dora,Gilogly,1987/08/26,Z,Pomocni,793,441
1317,Wernher,Colaco,1984/03/27,M,Pomocni,730,324
1318,Morrie,Van der Brugge,1999/01/09,Z,Pomocni,543,974
1319,Ulric,Kalisz,1991/04/17,M,Glavni,84,98
1320,Martyn,Blythe,1985/02/24,Z,Glavni,552,46
1321,Helena,Oleshunin,1999/03/25,Z,Glavni,883,538
1322,Bobbie,Benadette,2002/06/02,M,Pomocni,451,180
1323,Claudine,Scullion,1995/11/07,Z,Pomocni,817,430
1324,Merry,Stebbings,1985/04/07,M,Pomocni,551,155
1325,Blanca,Sharper,1986/05/24,M,Pomocni,209,600
1326,Hillyer,Gregon,2008/03/29,Z,Pomocni,517,123
1327,Dory,Thomasset,1987/11/15,Z,Glavni,721,475
1328,Stevie,Broadfield,1981/04/18,M,Glavni,622,842
1329,Phil,Graalman,1983/09/18,M,Pomocni,89,799
1330,Tremayne,Deme,1993/02/14,M,Glavni,752,42
1331,Brigitta,Briggdale,1985/11/04,M,Pomocni,379,117
1332,Kasper,Coverley,2010/01/27,Z,Glavni,658,447
1333,Ardyth,Herrero,1983/05/12,Z,Glavni,393,578
1334,Madlin,Wones,2007/02/12,M,Glavni,246,275
1335,Simone,Sebrens,1984/07/26,M,Glavni,623,700
1336,Hammad,Corneck,2010/11/09,Z,Glavni,986,963
1337,Clerc,Ormond,1981/03/07,M,Pomocni,620,389
1338,Nicki,Johansson,1994/08/21,Z,Glavni,773,443
1339,Humberto,Yousef,2002/12/29,Z,Glavni,402,214
1340,Mellisent,Teaz,1990/05/09,M,Glavni,198,497
1341,Coreen,Jewess,2001/08/08,M,Glavni,910,196
1342,Matelda,Dibnah,1997/08/22,Z,Pomocni,370,425
1343,Osmund,Mundy,2006/12/05,Z,Pomocni,985,757
1344,Lawton,Gaspar,1998/08/12,Z,Pomocni,992,353
1345,Marnia,Boyse,2005/02/10,Z,Pomocni,942,426
1346,Marcela,Kwietek,1993/07/10,M,Pomocni,86,702
1347,Whitaker,Joslin,1987/03/25,M,Pomocni,161,488
1348,Cornall,Mac Giolla Pheadair,2003/09/15,Z,Pomocni,220,810
1349,Cassaundra,Pischoff,1988/07/31,M,Glavni,687,303
1350,Roda,Salvin,2006/10/31,Z,Glavni,911,971
1351,Adelice,Gaudon,1984/08/31,M,Glavni,314,312
1352,Delmer,Crabb,1993/08/13,M,Glavni,977,33
1353,Monique,Maywood,2004/10/16,Z,Pomocni,915,935
1354,Loise,O'Geaney,2000/01/06,Z,Glavni,664,175
1355,Laure,Daily,2009/07/25,M,Glavni,742,525
1356,Keefe,Marzelle,1982/07/12,Z,Pomocni,946,496
1357,Rees,Brantzen,2004/06/03,M,Glavni,619,924
1358,Michael,Nurden,2008/08/05,Z,Pomocni,284,67
1359,Sibyl,Thomen,1981/07/17,M,Glavni,973,629
1360,Dianemarie,Askell,1985/03/02,M,Glavni,969,10
1361,Tristan,Syres,1984/10/15,M,Glavni,338,481
1362,Willi,Sands-Allan,2002/02/20,M,Glavni,176,771
1363,Olin,Sheryne,1995/12/26,M,Pomocni,133,90
1364,Eddy,Fellows,2007/01/27,M,Glavni,507,108
1365,Bonnee,Horlock,2003/02/06,M,Glavni,299,643
1366,Tommy,Phethean,1987/02/03,Z,Glavni,672,31
1367,Cort,Mincini,1999/11/01,M,Glavni,447,174
1368,Shanon,Eisikowitz,1986/08/27,M,Pomocni,158,631
1369,Tull,Kelwick,2003/03/17,M,Pomocni,233,933
1370,Paola,Veitch,2002/06/21,Z,Pomocni,745,743
1371,Rhonda,Maddyson,1998/05/30,Z,Glavni,439,445
1372,Barnabas,Perford,2004/09/23,Z,Pomocni,25,872
1373,Dani,Ossenna,1996/04/23,M,Glavni,739,738
1374,Cecil,Harbage,1990/09/15,M,Pomocni,538,252
1375,Kalvin,Iacobo,2008/02/17,Z,Glavni,154,237
1376,Fanechka,Torrans,2010/10/31,M,Pomocni,279,859
1377,Erica,Walch,2005/07/20,M,Pomocni,22,390
1378,Berenice,Backson,1993/06/11,M,Glavni,767,13
1379,Artemas,Lethby,1990/03/05,M,Pomocni,222,204
1380,Jacky,Truscott,1989/04/13,Z,Pomocni,609,521
1381,Nikola,Di Frisco,1988/06/26,M,Pomocni,937,866
1382,Felicdad,Geerling,1987/11/20,M,Pomocni,563,424
1383,Marcia,Linnemann,1991/05/24,Z,Glavni,747,686
1384,Barth,MacNeilage,1989/05/12,M,Glavni,841,248
1385,Faydra,Childerley,2007/01/06,Z,Pomocni,715,258
1386,Cinda,Fitt,2003/05/27,Z,Glavni,350,768
1387,Wake,Gavahan,2010/11/23,Z,Pomocni,432,885
1388,Lanna,Abry,1986/11/08,M,Pomocni,723,849
1389,Horton,Mervyn,2001/01/31,Z,Pomocni,194,453
1390,Jay,Urrey,1989/01/28,M,Pomocni,160,931
1391,Annalise,Korneev,1985/03/09,M,Glavni,827,89
1392,Olympie,Fareweather,2009/03/25,M,Pomocni,295,779
1393,Kiersten,Smewings,1991/05/26,M,Glavni,971,148
1394,Sherlock,Braham,1998/07/09,Z,Glavni,860,800
1395,Tabbi,Ducker,1995/12/02,M,Pomocni,412,22
1396,Carlo,McHarry,2006/07/09,M,Glavni,436,395
1397,Lemmie,MacMenamy,2000/04/11,M,Glavni,591,435
1398,Luigi,Longbothom,2002/11/18,Z,Pomocni,145,201
1399,Natalie,Vlasenkov,2000/09/24,Z,Glavni,599,516
1400,Nerta,Dewbury,2003/09/03,Z,Pomocni,869,168
1401,Lenora,Gerty,2001/03/12,M,Glavni,721,712
1402,Raff,Knoller,2001/11/13,M,Glavni,908,992
1403,Yankee,Foxhall,2007/11/14,Z,Pomocni,255,512
1404,Margeaux,Faherty,2007/05/25,M,Glavni,594,777
1405,Norri,Edginton,2008/10/13,Z,Pomocni,772,420
1406,Lesley,Cawte,2002/11/13,Z,Pomocni,924,476
1407,Arch,Egell,1995/04/07,M,Glavni,791,828
1408,Salvidor,Barrett,1984/05/29,M,Pomocni,706,270
1409,Erich,Devall,1984/02/16,Z,Pomocni,544,955
1410,Ebenezer,Evelyn,1983/11/18,M,Pomocni,981,930
1411,Verney,Farraway,2007/12/17,Z,Glavni,58,72
1412,Elton,Axup,1997/05/31,Z,Glavni,730,332
1413,Lianna,Orr,2005/02/13,Z,Glavni,435,604
1414,Shirlene,Britnell,1997/08/21,Z,Glavni,159,98
1415,Zsazsa,Bettesworth,2008/12/18,M,Pomocni,688,531
1416,Derril,Gilhool,2002/10/29,M,Glavni,392,493
1417,Lucie,Dallemore,1989/10/27,M,Pomocni,558,899
1418,Alix,Trewett,2007/12/24,M,Glavni,875,873
1419,Stanley,Spondley,1983/01/23,Z,Glavni,36,642
1420,Nonie,Grinvalds,1982/02/23,M,Glavni,750,916
1421,Terrence,Rustedge,2007/10/18,M,Glavni,146,106
1422,Wesley,Lamplough,1996/11/25,Z,Pomocni,329,584
1423,Bucky,Faragan,2008/05/08,Z,Glavni,913,649
1424,Ruth,Ferier,1983/07/22,Z,Pomocni,561,176
1425,Dorthea,Piecha,1988/02/18,Z,Glavni,231,671
1426,Osborn,Edy,1982/02/11,M,Glavni,916,129
1427,Annamarie,Darwin,1984/06/22,Z,Glavni,4,405
1428,Hilliard,Stoke,2009/01/03,M,Glavni,328,102
1429,Sandi,Rotham,1987/09/11,Z,Glavni,154,978
1430,Karlik,Dellenty,2004/11/24,Z,Pomocni,629,38
